"char_id","char_name","uni_id","uni_name","question","personality","avg_rating","rank","rating_sd","number_ratings"
"HP22","Cornelius Fudge","HP","Harry Potter","normal/weird","normal",54.6,643,31.5,262
"HP22","Cornelius Fudge","HP","Harry Potter","rough/smooth","rough",54.6,825,29.2,228
"HP22","Cornelius Fudge","HP","Harry Potter","resigned/resistant","resistant",54.6,1530,34,247
"HP22","Cornelius Fudge","HP","Harry Potter","extrovert/introvert","extrovert",54.5,1030,29.3,244
"HP22","Cornelius Fudge","HP","Harry Potter","masochistic/pain-avoidant","pain-avoidant",54.4,793,37.1,40
"HP22","Cornelius Fudge","HP","Harry Potter","'left-brained'/'right-brained'","'right-brained'",54.3,443,33.7,211
"HP22","Cornelius Fudge","HP","Harry Potter","deep/epic","deep",54.3,788,22,26
"HP22","Cornelius Fudge","HP","Harry Potter","bold/shy","bold",54.2,1636,27.8,242
"HP22","Cornelius Fudge","HP","Harry Potter","sensitive/thick-skinned","sensitive",54.2,802,31.7,255
"HP22","Cornelius Fudge","HP","Harry Potter","hedonist/monastic","hedonist",54.2,954,30.1,65
"HP22","Cornelius Fudge","HP","Harry Potter","cosmopolitan/provincial","cosmopolitan",54.1,926,35.1,257
"HP22","Cornelius Fudge","HP","Harry Potter","freak/normie","normie",54.1,769,36,85
"HP22","Cornelius Fudge","HP","Harry Potter","permanent/transient","transient",53.9,643,30.5,105
"HP22","Cornelius Fudge","HP","Harry Potter","instinctual/reasoned","instinctual",53.8,1038,30.3,329
"HP22","Cornelius Fudge","HP","Harry Potter","barbaric/civilized","civilized",53.8,1303,28.3,302
"HP22","Cornelius Fudge","HP","Harry Potter","fighter/lover","fighter",53.8,906,30.2,52
"HP22","Cornelius Fudge","HP","Harry Potter","communal/individualist","individualist",53.7,1131,35.8,84
"HP22","Cornelius Fudge","HP","Harry Potter","bad boy/white knight","bad boy",53.5,725,29.5,28
"HP22","Cornelius Fudge","HP","Harry Potter","🐒/🐩","🐩",53,1000,35.3,120
"HP22","Cornelius Fudge","HP","Harry Potter","🐿/🦇","🐿",53,1086,34.6,92
"HP22","Cornelius Fudge","HP","Harry Potter","extreme/moderate","extreme",52.9,1208,32.9,216
"HP22","Cornelius Fudge","HP","Harry Potter","motivated/unmotivated","unmotivated",52.8,154,29.8,38
"HP22","Cornelius Fudge","HP","Harry Potter","juvenile/mature","juvenile",52.7,825,29.7,89
"HP22","Cornelius Fudge","HP","Harry Potter","aloof/obsessed","obsessed",52.6,1399,32.4,273
"HP22","Cornelius Fudge","HP","Harry Potter","decorative/utilitarian","utilitarian",52.6,1245,33.7,83
"HP22","Cornelius Fudge","HP","Harry Potter","indie/pop","pop",52.5,568,33.7,42
"HP22","Cornelius Fudge","HP","Harry Potter","armoured/vulnerable","vulnerable",52.3,669,32.9,243
"HP22","Cornelius Fudge","HP","Harry Potter","disorganized/self-disciplined","disorganized",52.1,541,31.7,260
"HP22","Cornelius Fudge","HP","Harry Potter","frenzied/sleepy","frenzied",52.1,1728,31.4,42
"HP22","Cornelius Fudge","HP","Harry Potter","cynical/gullible","cynical",52.1,1235,32.2,28
"HP22","Cornelius Fudge","HP","Harry Potter","mischievous/well behaved","well behaved",51.9,796,32.3,295
"HP22","Cornelius Fudge","HP","Harry Potter","🤔/🤫","🤔",51.9,1201,36.3,89
"HP22","Cornelius Fudge","HP","Harry Potter","self-assured/self-conscious","self-assured",51.7,1368,34.6,256
"HP22","Cornelius Fudge","HP","Harry Potter","philosophical/real","philosophical",51.6,549,29.4,214
"HP22","Cornelius Fudge","HP","Harry Potter","atheist/theist","theist",51.6,735,33,66
"HP22","Cornelius Fudge","HP","Harry Potter","fast-talking/slow-talking","slow-talking",51.6,659,29.5,35
"HP22","Cornelius Fudge","HP","Harry Potter","jealous/opinionated","opinionated",51.3,1582,36.1,32
"HP22","Cornelius Fudge","HP","Harry Potter","emotional/logical","emotional",51.1,1101,32.7,279
"HP22","Cornelius Fudge","HP","Harry Potter","apprentice/master","master",50.9,1319,31.2,141
"HP22","Cornelius Fudge","HP","Harry Potter","dramatic/no-nonsense","no-nonsense",50.8,910,32.4,147
"HP22","Cornelius Fudge","HP","Harry Potter","bashful/exhibitionist","bashful",50.2,692,31.7,50
"HP22","Cornelius Fudge","HP","Harry Potter","overachiever/underachiever","underachiever",50.2,401,35.6,57
"HP24","Petunia Dursley","HP","Harry Potter","gamer/non-gamer","non-gamer",95.6,2,6.1,47
"HP24","Petunia Dursley","HP","Harry Potter","adventurous/stick-in-the-mud","stick-in-the-mud",95,3,9.9,323
"HP24","Petunia Dursley","HP","Harry Potter","accepting/judgemental","judgemental",94.1,24,10,274
"HP24","Petunia Dursley","HP","Harry Potter","conventional/creative","conventional",94.1,2,10.9,351
"HP24","Petunia Dursley","HP","Harry Potter","relaxed/tense","tense",93.8,15,11.3,349
"HP24","Petunia Dursley","HP","Harry Potter","open to new experinces/uncreative","uncreative",93.8,1,12,386
"HP24","Petunia Dursley","HP","Harry Potter","main character/side character","side character",93.8,9,9.1,33
"HP24","Petunia Dursley","HP","Harry Potter","close-minded/open-minded","close-minded",93.6,9,12.7,394
"HP24","Petunia Dursley","HP","Harry Potter","flexible/rigid","rigid",93,14,12.8,308
"HP24","Petunia Dursley","HP","Harry Potter","basic/hipster","basic",92.6,2,13.3,347
"HP24","Petunia Dursley","HP","Harry Potter","forward-thinking/stuck-in-the-past","stuck-in-the-past",92.4,1,14.6,69
"HP24","Petunia Dursley","HP","Harry Potter","biased/impartial","biased",92.3,4,13.7,335
"HP24","Petunia Dursley","HP","Harry Potter","😏/😬","😬",92.1,1,12.3,120
"HP24","Petunia Dursley","HP","Harry Potter","anxious/calm","anxious",92,16,9.4,366
"HP24","Petunia Dursley","HP","Harry Potter","f***-the-police/tattle-tale","tattle-tale",92,3,15.2,67
"HP24","Petunia Dursley","HP","Harry Potter","funny/humorless","humorless",91.4,6,13.8,391
"HP24","Petunia Dursley","HP","Harry Potter","quarrelsome/warm","quarrelsome",91.3,45,13.4,377
"HP24","Petunia Dursley","HP","Harry Potter","chill/offended","offended",91.3,14,17.3,54
"HP24","Petunia Dursley","HP","Harry Potter","playful/serious","serious",91.1,48,14.9,363
"HP24","Petunia Dursley","HP","Harry Potter","joyful/miserable","miserable",91.1,11,13.3,98
"HP24","Petunia Dursley","HP","Harry Potter","scheduled/spontaneous","scheduled",90.8,45,15,340
"HP24","Petunia Dursley","HP","Harry Potter","complimentary/insulting","insulting",90.7,25,13.4,86
"HP24","Petunia Dursley","HP","Harry Potter","preppy/punk rock","preppy",90.6,34,18.4,52
"HP24","Petunia Dursley","HP","Harry Potter","🐴/🦄","🐴",90.4,8,17.2,124
"HP24","Petunia Dursley","HP","Harry Potter","codependent/independent","codependent",90.3,6,13.6,357
"HP24","Petunia Dursley","HP","Harry Potter","bitter/sweet","bitter",90.2,49,13.2,330
"HP24","Petunia Dursley","HP","Harry Potter","cringeworthy/inspiring","cringeworthy",90.1,13,11.8,110
"HP24","Petunia Dursley","HP","Harry Potter","charismatic/uninspiring","uninspiring",90,2,14.8,293
"HP24","Petunia Dursley","HP","Harry Potter","🌟/💩","💩",90,21,15.8,137
"HP24","Petunia Dursley","HP","Harry Potter","guarded/open","guarded",89.9,71,12.6,359
"HP24","Petunia Dursley","HP","Harry Potter","🙅‍♂️/🙋‍♂️","🙅‍♂️",89.5,9,15.1,109
"HP24","Petunia Dursley","HP","Harry Potter","impatient/patient","impatient",89.4,69,12.7,175
"HP24","Petunia Dursley","HP","Harry Potter","angry/good-humored","angry",89.4,25,13.5,319
"HP24","Petunia Dursley","HP","Harry Potter","entitled/grateful","entitled",89.4,98,11.9,60
"HP24","Petunia Dursley","HP","Harry Potter","altruistic/selfish","selfish",89.3,91,15.8,358
"HP24","Petunia Dursley","HP","Harry Potter","generous/stingy","stingy",89.2,44,19.5,88
"HP24","Petunia Dursley","HP","Harry Potter","arrogant/humble","arrogant",89.1,137,14,357
"HP24","Petunia Dursley","HP","Harry Potter","extraordinary/mundane","mundane",89.1,1,17.7,332
"HP24","Petunia Dursley","HP","Harry Potter","conservative/liberal","conservative",88.9,22,23.6,130
"HP24","Petunia Dursley","HP","Harry Potter","equitable/hypocritical","hypocritical",88.8,23,12.8,119
"HP24","Petunia Dursley","HP","Harry Potter","cold/warm","cold",88.5,63,14,296
"HP24","Petunia Dursley","HP","Harry Potter","suspicious/trusting","suspicious",88.4,95,15.4,322
"HP24","Petunia Dursley","HP","Harry Potter","gloomy/sunny","gloomy",88.2,46,17.1,54
"HP24","Petunia Dursley","HP","Harry Potter","respectful/rude","rude",88.1,55,16.8,334
"HP24","Petunia Dursley","HP","Harry Potter","optimistic/pessimistic","pessimistic",88.1,18,15.5,279
"HP24","Petunia Dursley","HP","Harry Potter","compersive/jealous","jealous",88,39,18,271
"HP24","Petunia Dursley","HP","Harry Potter","ignorant/knowledgeable","ignorant",88,17,21,59
"HP24","Petunia Dursley","HP","Harry Potter","fearmongering/reassuring","fearmongering",88,43,18.3,42
"HP24","Petunia Dursley","HP","Harry Potter","confidential/gossiping","gossiping",87.8,40,21.3,419
"HP24","Petunia Dursley","HP","Harry Potter","sheltered/street-smart","sheltered",87.8,18,17.7,306
"HP24","Petunia Dursley","HP","Harry Potter","traditional/unorthodox","traditional",87.8,22,22.6,97
"HP24","Petunia Dursley","HP","Harry Potter","loose/tight","tight",87.8,53,24.8,57
"HP24","Petunia Dursley","HP","Harry Potter","trash/treasure","trash",87.7,21,17.2,161
"HP24","Petunia Dursley","HP","Harry Potter","lenient/strict","strict",87.5,88,19.5,353
"HP24","Petunia Dursley","HP","Harry Potter","loveable/punchable","punchable",87.4,85,23.3,44
"HP24","Petunia Dursley","HP","Harry Potter","😇/😈","😈",87.4,106,14.5,113
"HP24","Petunia Dursley","HP","Harry Potter","😀/😭","😭",87.3,7,17.3,114
"HP24","Petunia Dursley","HP","Harry Potter","🥳/🥴","🥴",87.1,5,17.6,116
"HP24","Petunia Dursley","HP","Harry Potter","🥰/🙃","🙃",87,37,18.1,194
"HP24","Petunia Dursley","HP","Harry Potter","noob/pro","noob",86.9,6,18.1,118
"HP24","Petunia Dursley","HP","Harry Potter","egalitarian/racist","racist",86.6,16,19.4,116
"HP24","Petunia Dursley","HP","Harry Potter","🧐/😎","🧐",86.6,24,18,148
"HP24","Petunia Dursley","HP","Harry Potter","trendy/vintage","vintage",86.6,82,16.1,61
"HP24","Petunia Dursley","HP","Harry Potter","cruel/kind","cruel",86.5,78,14,348
"HP24","Petunia Dursley","HP","Harry Potter","high-tech/low-tech","low-tech",86.4,32,14.8,322
"HP24","Petunia Dursley","HP","Harry Potter","glad/mad","mad",86.4,74,17.2,115
"HP24","Petunia Dursley","HP","Harry Potter","chosen one/everyman","everyman",86.3,9,18.8,40
"HP24","Petunia Dursley","HP","Harry Potter","deliberate/spontaneous","deliberate",86.2,111,18.7,302
"HP24","Petunia Dursley","HP","Harry Potter","exaggerating/factual","exaggerating",86.1,99,18.5,66
"HP24","Petunia Dursley","HP","Harry Potter","enlightened/lost","lost",86,10,16.4,49
"HP24","Petunia Dursley","HP","Harry Potter","nurturing/poisonous","poisonous",85.9,120,16.6,155
"HP24","Petunia Dursley","HP","Harry Potter","interesting/tiresome","tiresome",85.7,4,18.4,323
"HP24","Petunia Dursley","HP","Harry Potter","flirtatious/prudish","prudish",85.7,19,20.5,24
"HP24","Petunia Dursley","HP","Harry Potter","brave/careful","careful",85.3,11,17.9,334
"HP24","Petunia Dursley","HP","Harry Potter","formal/intimate","formal",85.3,57,19.8,196
"HP24","Petunia Dursley","HP","Harry Potter","🐀/🐘","🐀",85.3,28,22.9,183
"HP24","Petunia Dursley","HP","Harry Potter","moody/stable","moody",85.1,191,17.1,351
"HP24","Petunia Dursley","HP","Harry Potter","obedient/rebellious","obedient",85.1,36,20.6,295
"HP24","Petunia Dursley","HP","Harry Potter","forgiving/vengeful","vengeful",85,197,16.1,301
"HP24","Petunia Dursley","HP","Harry Potter","androgynous/gendered","gendered",85,269,23.5,120
"HP24","Petunia Dursley","HP","Harry Potter","blissful/haunted","haunted",84.8,142,17,76
"HP24","Petunia Dursley","HP","Harry Potter","deranged/reasonable","deranged",84.7,80,17.7,121
"HP24","Petunia Dursley","HP","Harry Potter","cat person/dog person","cat person",84.7,57,23.1,31
"HP24","Petunia Dursley","HP","Harry Potter","authoritarian/democratic","authoritarian",84.6,107,23.5,329
"HP24","Petunia Dursley","HP","Harry Potter","legit/scrub","scrub",84.6,13,21.5,168
"HP24","Petunia Dursley","HP","Harry Potter","dry/moist","dry",84.5,18,21.3,64
"HP24","Petunia Dursley","HP","Harry Potter","neutral/opinionated","opinionated",84.4,419,22.3,68
"HP24","Petunia Dursley","HP","Harry Potter","boy/girl-next-door/celebrity","boy/girl-next-door",84.4,150,17,38
"HP24","Petunia Dursley","HP","Harry Potter","confident/insecure","insecure",84.3,37,20,360
"HP24","Petunia Dursley","HP","Harry Potter","pretentious/unassuming","pretentious",84.2,136,23.1,147
"HP24","Petunia Dursley","HP","Harry Potter","comedic/dramatic","dramatic",84.2,156,24.9,81
"HP24","Petunia Dursley","HP","Harry Potter","🥵/🥶","🥶",84.1,14,20.8,71
"HP24","Petunia Dursley","HP","Harry Potter","repetitive/varied","repetitive",83.9,17,18.9,174
"HP24","Petunia Dursley","HP","Harry Potter","bold/serious","serious",83.8,29,20.6,377
"HP24","Petunia Dursley","HP","Harry Potter","🤐/😜","🤐",83.8,58,21.4,120
"HP24","Petunia Dursley","HP","Harry Potter","foolish/wise","foolish",83.7,58,17.2,373
"HP24","Petunia Dursley","HP","Harry Potter","luddite/technophile","luddite",83.5,16,19.2,292
"HP24","Petunia Dursley","HP","Harry Potter","morning lark/night owl","morning lark",83.5,32,20.7,237
"HP24","Petunia Dursley","HP","Harry Potter","self-destructive/self-improving","self-destructive",83.5,112,20.8,47
"HP24","Petunia Dursley","HP","Harry Potter","ADHD/OCD","OCD",83.5,88,22.2,54
"HP24","Petunia Dursley","HP","Harry Potter","badass/weakass","weakass",83.4,35,23.2,54
"HP24","Petunia Dursley","HP","Harry Potter","cheery/sorrowful","sorrowful",83.3,97,17.5,335
"HP24","Petunia Dursley","HP","Harry Potter","accommodating/stubborn","stubborn",83.3,360,27.1,79
"HP24","Petunia Dursley","HP","Harry Potter","attractive/repulsive","repulsive",83.2,44,16.4,326
"HP24","Petunia Dursley","HP","Harry Potter","antagonist/protagonist","antagonist",83.2,83,16.2,35
"HP24","Petunia Dursley","HP","Harry Potter","deep/shallow","shallow",83.1,49,23,148
"HP24","Petunia Dursley","HP","Harry Potter","domestic/industrial","domestic",83,24,25.2,93
"HP24","Petunia Dursley","HP","Harry Potter","💔/💝","💔",83,75,22.1,177
"HP24","Petunia Dursley","HP","Harry Potter","messy/neat","neat",82.8,248,24.3,280
"HP24","Petunia Dursley","HP","Harry Potter","corporate/freelance","corporate",82.8,96,23.8,45
"HP24","Petunia Dursley","HP","Harry Potter","feminine/masculine","feminine",82.5,274,21.5,350
"HP24","Petunia Dursley","HP","Harry Potter","bright/depressed","depressed",82.4,57,13.6,323
"HP24","Petunia Dursley","HP","Harry Potter","flourishing/traumatized","traumatized",82.3,167,17.6,46
"HP24","Petunia Dursley","HP","Harry Potter","imaginative/practical","practical",82.2,167,25.5,330
"HP24","Petunia Dursley","HP","Harry Potter","manicured/scruffy","manicured",82.2,411,24.9,350
"HP24","Petunia Dursley","HP","Harry Potter","helpless/resourceful","helpless",82.2,8,20.5,97
"HP24","Petunia Dursley","HP","Harry Potter","geriatric/vibrant","geriatric",82,10,18.7,47
"HP24","Petunia Dursley","HP","Harry Potter","happy/sad","sad",81.9,116,14.3,309
"HP24","Petunia Dursley","HP","Harry Potter","mysterious/unambiguous","unambiguous",81.8,55,22.3,387
"HP24","Petunia Dursley","HP","Harry Potter","queer/straight","straight",81.7,358,28.1,161
"HP24","Petunia Dursley","HP","Harry Potter","pensive/serene","pensive",81.6,53,18.8,58
"HP24","Petunia Dursley","HP","Harry Potter","demure/vain","vain",81.5,151,22.9,308
"HP24","Petunia Dursley","HP","Harry Potter","attentive/interrupting","interrupting",81.5,138,23.9,64
"HP24","Petunia Dursley","HP","Harry Potter","cool/dorky","dorky",81.4,103,21.3,98
"HP24","Petunia Dursley","HP","Harry Potter","awkward/charming","awkward",81.2,65,19.1,337
"HP24","Petunia Dursley","HP","Harry Potter","angelic/demonic","demonic",81.2,162,15.4,343
"HP24","Petunia Dursley","HP","Harry Potter","dunce/genius","dunce",81.2,43,18,390
"HP24","Petunia Dursley","HP","Harry Potter","heroic/villainous","villainous",80.8,130,15.8,318
"HP24","Petunia Dursley","HP","Harry Potter","hard/soft","hard",80.5,230,22.8,292
"HP24","Petunia Dursley","HP","Harry Potter","hurried/leisurely","hurried",80.5,61,21.5,355
"HP24","Petunia Dursley","HP","Harry Potter","kinky/vanilla","vanilla",80.4,100,27.1,339
"HP24","Petunia Dursley","HP","Harry Potter","musical/off-key","off-key",80.4,56,23.4,55
"HP24","Petunia Dursley","HP","Harry Potter","mighty/puny","puny",79.9,38,21.3,316
"HP24","Petunia Dursley","HP","Harry Potter","🧗/🛌","🛌",79.9,67,26.1,201
"HP24","Petunia Dursley","HP","Harry Potter","intense/lighthearted","intense",79.9,416,24.6,57
"HP24","Petunia Dursley","HP","Harry Potter","soulful/soulless","soulless",79.8,107,20.6,102
"HP24","Petunia Dursley","HP","Harry Potter","emotional/logical","emotional",79.7,207,25.1,328
"HP24","Petunia Dursley","HP","Harry Potter","crazy/sane","crazy",79.7,199,21.8,143
"HP24","Petunia Dursley","HP","Harry Potter","still/twitchy","twitchy",79.6,218,24.4,66
"HP24","Petunia Dursley","HP","Harry Potter","monochrome/multicolored","monochrome",79.6,103,26.6,88
"HP24","Petunia Dursley","HP","Harry Potter","salacious/wholesome","salacious",79.6,187,28.5,118
"HP24","Petunia Dursley","HP","Harry Potter","literal/metaphorical","literal",79.5,78,24.7,308
"HP24","Petunia Dursley","HP","Harry Potter","proactive/reactive","reactive",79.5,34,25.8,39
"HP24","Petunia Dursley","HP","Harry Potter","love-focused/money-focused","money-focused",79.4,165,24.3,45
"HP24","Petunia Dursley","HP","Harry Potter","🏋️‍♂️/🚴","🚴",79.3,253,21.4,98
"HP24","Petunia Dursley","HP","Harry Potter","skeptical/spiritual","skeptical",79.3,335,27.2,322
"HP24","Petunia Dursley","HP","Harry Potter","apathetic/curious","apathetic",79.2,10,24.2,317
"HP24","Petunia Dursley","HP","Harry Potter","always down/picky","picky",79.2,155,30.3,38
"HP24","Petunia Dursley","HP","Harry Potter","triggered/trolling","triggered",79.1,73,27.7,60
"HP24","Petunia Dursley","HP","Harry Potter","one-faced/two-faced","two-faced",79,166,27.6,71
"HP24","Petunia Dursley","HP","Harry Potter","🎃/💀","💀",78.7,169,24.1,44
"HP24","Petunia Dursley","HP","Harry Potter","💃/🧕","🧕",78.6,27,25.2,194
"HP24","Petunia Dursley","HP","Harry Potter","empath/psychopath","psychopath",78.5,219,21.3,82
"HP24","Petunia Dursley","HP","Harry Potter","naive/paranoid","paranoid",78.5,137,26.7,43
"HP24","Petunia Dursley","HP","Harry Potter","demanding/unchallenging","demanding",78.4,594,28.8,74
"HP24","Petunia Dursley","HP","Harry Potter","chaste/lustful","chaste",78.2,68,26.7,298
"HP24","Petunia Dursley","HP","Harry Potter","feminist/sexist","sexist",78.2,159,23.3,129
"HP24","Petunia Dursley","HP","Harry Potter","bored/interested","bored",78.2,17,23.3,63
"HP24","Petunia Dursley","HP","Harry Potter","family-first/work-first","family-first",78,298,28.2,360
"HP24","Petunia Dursley","HP","Harry Potter","dispassionate/romantic","dispassionate",78,70,25.5,62
"HP24","Petunia Dursley","HP","Harry Potter","outlaw/sheriff","sheriff",77.9,249,28.9,306
